pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
18,19,16,18,314.51311745314194,68,55,6,0
0,0,19,17,124.46641001663804,40,20,61,1
5,5,6,19,298.55739654040104,97,86,10,0
1,1,0,29,278.50406989078033,54,26,33,0
7,7,14,5,144.29054410184975,62,65,53,1
6,7,14,4,234.40009666200945,89,36,11,0
10,11,19,23,313.545185721428,19,82,4,0
7,7,15,18,235.80523841379383,59,77,41,0
2,3,11,0,198.683882757918,29,85,50,0
3,3,14,28,65.1694046655722,19,89,56,1
17,17,20,0,130.32810435389308,75,69,8,1
11,11,8,10,90.72376578962223,24,62,3,1
9,9,8,19,261.6752686505873,58,74,65,0
6,7,23,27,253.7921310062243,12,68,20,0
1,1,11,19,311.50688552291683,34,19,64,0
7,7,19,6,254.13095069310216,8,79,23,0
12,13,21,6,59.25241674796183,48,59,59,1
15,15,17,24,194.0790035295787,90,77,57,0
6,7,21,6,276.9378851094533,78,1,58,0
8,9,22,4,344.46644806142854,99,36,51,0
2,3,4,3,237.7100672667587,93,64,25,0
9,9,21,22,253.3973551313757,77,3,22,0
16,17,0,29,276.9967416416105,39,24,60,0
4,5,16,27,333.9987923592966,45,11,52,0
15,15,16,5,95.89635401064552,4,16,25,1
12,13,10,13,158.77970719460808,95,34,56,0
3,3,23,4,125.81599391807652,76,77,41,1
0,0,2,28,285.41919847598524,51,66,57,0
0,0,22,14,113.52884266233046,31,44,21,1
3,3,12,14,214.67187824141345,14,25,39,0
19,19,8,7,335.88762266970247,43,84,45,0
6,7,23,7,244.56790064630124,26,66,55,0
9,9,6,14,325.53960480249566,97,12,16,0
18,19,14,9,340.351874573297,5,70,22,0
18,19,14,17,195.80984065779063,88,87,9,0
1,1,23,14,306.4266635292889,21,96,65,0
14,15,23,7,316.3243141673154,65,9,65,0
17,17,2,14,331.0490606266436,25,66,61,0
14,15,6,1,102.3084628397174,85,3,12,1
3,3,7,4,328.08801752224434,20,68,18,0
0,0,5,20,59.39951538342583,96,49,27,1
3,3,13,27,194.95518491633393,68,49,28,0
13,13,12,9,112.68042478438956,8,40,11,1
13,13,2,21,198.35994172056212,31,25,9,0
15,15,12,9,202.50610053171928,71,27,31,0
5,5,5,12,184.27724426000452,0,72,61,0
5,5,23,24,70.94496467931758,11,4,41,1
0,0,8,9,273.79650405617616,47,25,6,0
16,17,17,11,155.22490523004504,51,35,16,0
15,15,12,21,71.3262904587607,25,17,10,1
9,9,3,5,318.9729533131392,6,68,17,0
16,17,12,0,314.45545009639994,30,28,44,0
8,9,9,29,148.4936599706957,18,88,22,1
12,13,18,15,93.05607271074136,83,22,39,1
11,11,13,3,320.01786679321333,48,92,54,0
11,11,22,21,109.09311514388288,12,8,62,1
5,5,2,26,165.37936158195606,96,93,54,0
9,9,7,14,245.7910555810138,25,90,20,0
11,11,10,27,221.05649159517176,91,28,21,0
19,19,20,12,58.84349493667709,7,13,5,1
7,7,5,28,57.708003441448064,32,89,10,1
2,3,23,9,299.0085828421383,14,53,34,0
18,19,20,22,81.56787966861695,31,28,10,1
14,15,0,3,223.0061232693296,48,87,50,0
17,17,9,16,265.7567511856321,17,37,46,0
7,7,2,28,257.0386846871827,37,71,5,0
16,17,4,11,275.45095087616266,33,25,13,0
0,0,6,7,70.51889409531688,37,36,8,1
16,17,18,21,128.011055430678,61,25,34,1
15,15,10,2,62.02282111700428,27,12,3,1
13,13,7,1,241.17118031810253,9,51,65,0
1,1,5,7,69.7853126590056,41,85,52,1
3,3,13,17,53.36359341421891,37,90,64,1
16,17,9,9,283.23229458101054,93,96,53,0
14,15,17,7,149.90449198445805,98,0,1,1
14,15,16,24,322.7131813448119,61,11,19,0
10,11,17,2,302.89736295838264,24,79,25,0
11,11,16,26,249.1083355693342,58,91,39,0
15,15,10,24,136.2171993200174,83,58,8,1
17,17,1,9,270.1056564062742,25,84,54,0
9,9,17,15,176.6980722673695,96,38,15,0
19,19,4,23,253.58695565892387,38,43,39,0
14,15,4,21,273.0010052864586,40,99,33,0
1,1,8,29,319.9701418597929,6,40,35,0
14,15,23,6,243.66851182196865,80,20,16,0
11,11,22,11,308.94871327974107,77,43,5,0
17,17,4,17,252.52776924750415,15,12,43,0
3,3,23,13,243.423120647862,87,36,56,0
14,15,9,8,136.0374359233921,50,25,54,1
7,7,16,27,302.7840879481049,56,43,47,0
5,5,15,0,267.57205883246786,36,96,27,0
12,13,17,8,72.02148472971125,30,80,50,1
14,15,7,25,139.2764690801576,73,4,25,1
5,5,12,25,182.35312232007357,21,87,35,0
6,7,11,8,97.27558863153372,32,53,46,1
7,7,4,17,91.525286545905,62,65,14,1
16,17,4,17,102.58026817738607,51,54,58,1
0,0,20,20,184.4801540299788,68,36,59,0
8,9,16,10,346.997976438038,84,47,28,0
11,11,21,19,68.07186905342317,31,45,64,1
7,7,1,1,262.1451426378864,21,12,22,0
16,17,12,28,198.61455773069295,72,76,36,0
4,5,4,0,342.8151274373524,88,97,20,0
0,0,14,7,286.5449549956029,15,35,56,0
3,3,3,5,278.6247779730546,9,46,35,0
12,13,2,5,306.54774584962917,62,25,24,0
12,13,3,16,158.2371181179632,54,33,42,0
15,15,20,10,136.14562995305968,23,11,22,1
14,15,13,17,103.30906816927909,82,60,57,1
5,5,11,8,243.4117748791864,73,33,15,0
7,7,6,22,296.1283556961533,37,37,23,0
6,7,11,9,118.76432881086578,7,43,63,1
17,17,23,28,213.48864753475243,30,59,21,0
0,0,1,29,282.65890079722044,8,46,33,0
7,7,10,8,303.57808322031315,17,76,20,0
12,13,0,10,76.13393133329815,15,38,43,1
1,1,5,8,104.31657804155594,65,46,62,1
7,7,20,5,191.75786366484988,38,76,23,0
1,1,15,10,84.56045255900862,91,59,21,1
9,9,16,16,174.27096450143588,48,64,56,0
10,11,13,15,98.93154762493344,4,76,50,1
11,11,11,24,216.7878310784488,7,58,27,0
14,15,5,27,109.89882651700252,62,61,50,1
13,13,3,11,60.58722282045667,89,83,15,1
14,15,17,27,81.46173616240058,62,78,28,1
18,19,10,7,266.3723707072517,64,56,58,0
16,17,3,17,106.65727897304912,12,35,49,1
6,7,17,9,88.43511173672157,5,6,51,1
8,9,12,8,340.8303224397836,13,82,31,0
4,5,14,26,198.11499932916365,19,84,20,0
9,9,5,20,139.8813055975342,13,42,27,1
4,5,1,7,326.95588304889856,5,70,27,0
12,13,22,1,177.96693245722983,49,15,16,0
11,11,12,3,217.9709821562193,43,44,2,0
14,15,3,7,176.98756139137532,50,27,3,0
12,13,1,9,104.3554657519151,76,60,55,1
1,1,3,23,77.0281991777639,3,71,61,1
2,3,13,18,155.68481586151134,91,6,5,0
7,7,21,23,225.22179738374396,72,86,47,0
13,13,1,1,221.9844466193236,86,51,31,0
12,13,18,6,340.77761183839766,47,99,49,0
12,13,5,3,233.4713012154085,20,7,57,0
10,11,1,8,197.06625304249013,11,4,44,0
16,17,14,22,105.202499279353,61,71,46,1
11,11,1,11,63.46161482562797,87,99,1,1
2,3,17,22,83.42375302673267,7,35,61,1
16,17,16,25,248.01020752775867,92,31,27,0
0,0,23,7,69.44397649253608,8,94,46,1
1,1,19,12,188.25531691383648,83,32,20,0
8,9,5,21,84.40134419571534,22,97,35,1
1,1,10,13,116.22941919922752,5,21,16,1
17,17,1,15,284.8260354446735,47,67,18,0
12,13,10,6,295.1866030688655,91,54,58,0
19,19,21,6,148.30692860228712,23,42,16,1
0,0,21,25,139.406302720572,89,7,5,1
3,3,23,12,250.79446494516665,70,2,45,0
12,13,20,24,320.0181952824025,64,48,16,0
8,9,17,13,57.20157816814437,19,99,25,1
6,7,17,11,183.3781557676701,56,53,36,0
19,19,3,16,173.69052830385618,29,17,48,0
18,19,12,5,51.137459966003505,32,5,21,1
18,19,18,4,341.1103074228211,49,80,53,0
12,13,15,4,85.35820370069447,29,55,30,1
19,19,17,29,165.5133417206021,75,51,64,0
17,17,11,4,109.1962077067955,0,9,10,1
0,0,22,6,207.8822468039318,14,34,45,0
18,19,17,19,273.758548013924,10,46,35,0
1,1,5,28,219.60377509986665,31,89,36,0
3,3,9,28,234.22211512169648,13,64,20,0
5,5,4,6,51.194151724093985,71,31,4,1
10,11,10,19,119.63182758201168,36,22,57,1
1,1,13,17,238.59174299019384,78,33,18,0
13,13,2,11,178.45499684395588,14,94,10,0
7,7,9,0,113.14357456537954,90,74,48,1
3,3,3,28,116.77458583966002,41,78,28,1
4,5,20,23,300.009400728628,19,23,35,0
19,19,9,0,65.53516797757051,9,16,49,1
2,3,14,20,99.33200708709968,10,88,60,1
18,19,5,4,103.47911248171836,68,20,17,1
10,11,9,3,310.30684462516433,25,38,58,0
3,3,4,13,334.7599997337014,75,68,34,0
2,3,7,20,306.05189482648336,51,18,44,0
17,17,0,10,348.18159284665415,33,7,33,0
17,17,9,1,296.4755019786974,39,41,28,0
3,3,6,19,273.37094850324326,83,3,56,0
7,7,15,26,220.2588339351619,80,98,15,0
14,15,12,8,135.03177028590372,49,21,22,1
5,5,19,4,117.38992775156618,93,46,14,1
17,17,10,24,318.8985770732596,11,37,19,0
10,11,20,21,340.1848919052443,23,45,30,0
17,17,17,12,106.54930091334396,48,12,18,1
16,17,16,5,118.30591450937328,90,46,59,1
18,19,10,1,230.77632009697143,67,98,26,0
15,15,9,28,91.8377331667276,42,95,27,1
8,9,19,23,301.6544650753618,32,50,23,0
18,19,3,0,336.08442821851565,12,67,10,0
13,13,2,5,50.33276208028346,48,23,21,1
13,13,11,26,135.99087682671492,58,66,53,1
9,9,11,18,226.6159219642698,71,83,43,0
9,9,5,21,215.81223605199432,78,6,60,0
14,15,17,5,117.75804886793512,11,87,35,1
5,5,11,8,206.72519561346553,57,22,4,0
12,13,21,20,110.11890564838984,9,59,25,1
4,5,3,25,340.2027183824667,76,34,20,0
19,19,4,1,163.163164089105,44,89,54,0
0,0,12,9,212.59709871922968,33,28,25,0
4,5,0,15,279.3227311420412,30,69,2,0
10,11,16,10,272.61280994955484,62,60,12,0
13,13,16,21,240.59654746524467,53,40,49,0
18,19,13,22,67.28470209011526,85,72,41,1
19,19,4,29,249.8904050930566,43,35,13,0
10,11,9,18,159.94477928786958,49,8,37,0
11,11,0,2,272.5293953929663,94,13,64,0
3,3,18,0,158.71426918273332,92,56,51,0
17,17,1,5,176.16063867595193,90,47,36,0
9,9,11,11,211.0494255593496,74,57,62,0
1,1,20,3,324.880577703202,35,62,21,0
14,15,10,22,229.02171103486177,62,6,15,0
3,3,17,22,265.3281756353077,79,16,54,0
14,15,19,26,246.71886886930932,48,59,58,0
5,5,20,29,171.87419617637397,74,8,24,0
6,7,9,27,115.02852092838086,47,83,51,1
5,5,6,29,202.6139853260193,6,53,49,0
7,7,9,8,149.6918891940986,95,82,46,1
4,5,18,3,246.08210588332977,83,64,27,0
13,13,21,24,125.2259934990628,90,48,55,1
18,19,7,20,235.66086766099588,0,9,64,0
16,17,14,0,267.9242946512439,31,3,12,0
5,5,3,1,244.67917214127763,95,29,20,0
2,3,20,2,79.9538846403479,7,57,28,1
10,11,23,15,324.24525100668455,26,14,48,0
13,13,19,29,91.5385379948987,90,17,65,1
0,0,11,5,277.2447212951521,69,68,59,0
17,17,9,8,126.58220009865556,33,71,63,1
13,13,14,20,346.1120440908994,43,17,15,0
10,11,8,20,193.33041151520055,62,69,53,0
1,1,16,25,141.17565061374353,70,53,30,1
15,15,7,25,340.7055888542148,57,47,51,0
10,11,4,26,299.4371858337812,62,88,43,0
11,11,20,13,307.2822899187891,91,81,39,0
17,17,8,29,254.43785026764817,70,29,44,0
8,9,9,24,327.3838407484072,26,53,62,0
5,5,4,2,283.4639047593913,15,72,58,0
3,3,2,29,335.91651254591403,91,12,17,0
16,17,6,28,249.34660309099405,48,88,1,0
13,13,22,26,227.13663781994592,60,9,50,0
11,11,14,7,192.06025670981867,16,67,58,0
15,15,6,0,232.558649454965,4,99,42,0
3,3,5,8,152.0473465830907,85,52,5,0
17,17,20,28,316.6337042859173,15,0,34,0
19,19,13,7,261.78299348185243,42,70,54,0
5,5,8,16,326.81014784734504,44,24,6,0
16,17,3,1,178.6198826624101,67,25,14,0
2,3,18,10,308.9058504471775,58,20,33,0
0,0,12,24,331.43479505146564,13,63,33,0
7,7,3,26,229.09047096716336,61,34,46,0
17,17,0,24,232.41707296500752,38,6,20,0
14,15,5,28,344.7666869306912,28,81,38,0
4,5,22,1,260.6105269777651,62,6,8,0
9,9,13,11,347.64074917989166,75,45,61,0
4,5,5,6,81.9377321912438,66,54,41,1
0,0,4,23,203.93887533062008,93,60,48,0
12,13,17,13,310.92769017660385,70,64,59,0
7,7,19,4,256.4902073021759,82,44,12,0
9,9,13,18,164.02585715628695,37,25,15,0
2,3,9,8,213.1065896791454,36,70,32,0
19,19,19,26,112.50843919561854,62,75,17,1
15,15,18,11,84.80877077281696,36,41,15,1
6,7,17,8,93.70721844835226,30,27,33,1
4,5,19,16,97.79686893509918,97,29,13,1
10,11,3,4,234.77849212066764,10,56,5,0
12,13,10,4,142.84150261984058,71,75,6,1
3,3,13,4,335.22628479699443,90,94,57,0
15,15,17,1,141.10472801863213,13,10,60,1
2,3,1,13,338.0645826590174,67,65,28,0
17,17,16,11,291.30080034144913,17,70,63,0
18,19,9,25,228.37988951808924,89,95,63,0
9,9,12,21,313.504461985676,80,46,30,0
1,1,2,24,230.56245765268147,26,36,43,0
11,11,5,4,316.26925614996736,44,57,9,0
5,5,4,25,225.34014967377988,54,63,20,0
6,7,18,1,313.9206912669807,85,32,11,0
12,13,6,29,316.48490444195704,88,96,26,0
12,13,9,8,344.6119450147805,72,11,41,0
12,13,11,22,68.47575047425804,60,36,48,1
9,9,10,20,336.0273078117545,13,14,11,0
9,9,14,10,349.0848891259129,87,6,7,0
2,3,11,4,96.80758040052451,21,69,33,1
4,5,7,23,266.6669908926639,25,73,2,0
12,13,21,27,311.6029679001209,89,86,65,0
13,13,16,17,225.7395823413184,79,94,11,0
16,17,0,23,82.15680660380504,56,20,37,1
18,19,21,20,50.30947371067904,68,50,63,1
13,13,2,20,315.5795181890144,42,75,46,0
17,17,3,17,168.2701852012283,2,77,18,0
3,3,4,21,192.99779230237328,38,27,48,0
12,13,8,12,343.34302030274364,30,34,24,0
6,7,8,26,69.85674253939266,32,29,16,1
10,11,1,4,230.90411631168212,48,33,9,0
12,13,5,12,78.89904925711753,32,75,5,1
11,11,5,11,292.21564019169455,65,84,57,0
10,11,0,7,159.16826618812047,77,75,59,0
14,15,4,19,339.0331415085799,27,74,6,0
17,17,22,5,192.45978475966197,21,28,47,0
6,7,17,21,129.27708315748387,56,71,54,1
5,5,10,6,238.8254477169123,51,84,23,0
12,13,3,21,245.1266691299661,88,67,61,0
11,11,9,15,326.9690009698298,89,44,63,0
9,9,16,0,263.1416435920753,88,8,47,0
16,17,10,23,119.7690279473527,96,20,25,1
10,11,2,16,219.52118569272724,43,19,6,0
8,9,17,22,289.7355395104949,91,96,10,0
13,13,7,12,287.4577988917304,55,49,60,0
11,11,8,1,256.6682131866668,93,5,12,0
9,9,20,28,181.681334534487,34,34,39,0
7,7,10,23,174.26561404492568,26,53,41,0
14,15,9,20,276.6494479710705,18,64,58,0
11,11,8,17,88.36395066414926,65,50,52,1
8,9,12,25,212.3194269994977,7,30,20,0
11,11,9,23,114.16673977125237,23,36,31,1
8,9,5,9,253.5856484253168,93,98,13,0
18,19,6,20,112.06880683604342,33,78,35,1
13,13,15,23,60.26422285927823,22,18,57,1
3,3,10,25,124.5768333368006,62,54,15,1
8,9,18,7,169.55201201913687,52,77,32,0
18,19,14,13,82.59453024303424,66,79,60,1
17,17,1,19,157.92123326680314,25,51,40,0
6,7,3,27,250.68306994060865,43,78,47,0
17,17,21,6,173.9797742299119,57,81,49,0
5,5,17,25,250.85261053047228,74,0,28,0
11,11,14,3,233.24150199281877,95,30,46,0
17,17,21,7,80.81414598858714,74,41,56,1
6,7,9,6,337.0065814160171,99,94,41,0
8,9,7,11,312.96505807787037,43,87,3,0
19,19,22,3,220.29974198524903,49,52,19,0
0,0,17,9,231.87384397384685,49,95,64,0
2,3,18,13,130.49547157104087,1,11,43,1
12,13,23,24,85.84891337573342,88,54,63,1
13,13,7,22,126.44040104983618,97,7,51,1
2,3,11,15,100.4863239611718,71,79,37,1
2,3,0,10,115.61215960368612,11,50,21,1
16,17,6,20,74.9091343207463,42,12,11,1
7,7,8,16,75.51876738082262,99,92,52,1
12,13,7,27,291.8415301089358,18,32,63,0
7,7,10,27,280.5839202982312,46,62,11,0
1,1,19,13,151.80459670176353,47,99,43,0
6,7,8,27,307.74193777842913,80,75,62,0
18,19,20,8,300.82345055040895,18,1,58,0
8,9,20,5,261.2125303986322,76,67,63,0
8,9,21,1,124.21025940780464,64,71,44,1
2,3,3,23,155.64600479061343,79,86,6,0
6,7,7,18,349.6038134492634,16,38,25,0
2,3,2,13,207.28321958807564,63,29,15,0
2,3,1,8,274.40858424721085,69,61,59,0
14,15,19,16,244.1888206975343,34,53,54,0
4,5,6,7,323.5724207380325,66,11,16,0
2,3,5,18,279.6332021571217,4,58,13,0
3,3,6,6,132.1442877077328,77,60,43,1
1,1,1,6,187.02958131252873,24,57,8,0
2,3,7,12,174.35105365483625,59,5,14,0
11,11,7,15,335.05094666224517,33,66,10,0
10,11,21,2,106.8207198359594,69,13,48,1
7,7,21,7,243.3916765449326,1,95,7,0
7,7,20,27,248.58028535032565,71,99,38,0
16,17,16,2,334.4799916923933,37,97,41,0
6,7,0,29,272.72959239026886,48,90,4,0
6,7,17,21,337.7683382366034,85,43,64,0
14,15,3,12,121.34272802297698,13,84,3,1
10,11,11,22,197.6815871088105,76,33,39,0
2,3,16,18,272.9963259116622,43,37,57,0
15,15,7,28,191.28409453350997,32,87,56,0
16,17,2,5,222.7658082508228,16,0,39,0
12,13,11,29,289.7352537205213,95,95,43,0
6,7,10,29,130.62604272707404,63,62,62,1
0,0,7,18,191.66175150192663,51,36,31,0
13,13,18,6,210.714293225002,58,55,46,0
11,11,2,3,229.3246492175729,21,80,65,0
7,7,13,11,116.08586549570047,86,17,11,1
10,11,9,9,168.76034761529786,99,47,9,0
2,3,10,16,338.6843215399427,87,96,32,0
13,13,18,10,215.1738205325104,63,52,16,0
17,17,12,20,126.58772003229345,93,30,55,1
2,3,9,8,119.59081948690712,36,82,60,1
18,19,8,23,173.24090216700975,51,93,47,0
5,5,20,22,324.0574338569416,63,57,34,0
17,17,13,29,282.97598436775036,14,93,36,0
2,3,0,1,264.70762366882803,79,66,25,0
15,15,21,6,280.9292372960827,0,86,31,0
9,9,21,7,172.8546890307396,21,97,52,0
2,3,21,28,105.6118197387859,69,46,2,1
7,7,4,24,230.34596149373544,23,57,32,0
18,19,3,16,186.3526310016788,93,5,9,0
7,7,4,26,164.22753346016503,90,74,55,0
10,11,5,23,127.3885083656644,48,14,11,1
18,19,12,23,163.69297100987228,42,73,58,0
7,7,12,21,139.24381458326,55,10,40,1
13,13,2,3,333.35421882862147,18,28,9,0
3,3,15,0,109.60083688109926,58,67,2,1
11,11,17,6,328.48078230127015,51,53,24,0
12,13,2,23,108.37221419723876,25,41,7,1
1,1,6,29,73.46114618281435,27,43,5,1
9,9,10,11,283.63408807118026,16,38,63,0
13,13,23,3,161.88630825915763,7,41,40,0
16,17,10,22,304.55747089785683,31,26,39,0
19,19,10,22,263.1636062031424,1,51,25,0
15,15,6,1,74.99081770569657,61,28,15,1
5,5,22,24,71.26613084888336,46,47,48,1
3,3,15,2,208.4975088486522,15,93,36,0
15,15,5,28,265.79652362473155,62,80,12,0
9,9,19,24,173.89900146904253,46,4,21,0
1,1,13,4,226.926148860372,88,51,13,0
1,1,6,11,202.37740898989108,31,15,42,0
13,13,20,1,340.76769384425626,22,35,59,0
9,9,14,23,195.59023638655955,37,81,1,0
5,5,19,21,254.74673246338344,77,14,54,0
11,11,15,10,233.18868736140303,41,58,41,0
12,13,10,1,214.16658909607904,54,13,10,0
16,17,9,17,315.90464688359754,2,97,13,0
18,19,11,9,52.635646461611216,1,13,20,1
1,1,12,20,331.01642059202067,70,24,53,0
11,11,8,25,79.25374612547733,40,0,31,1
3,3,22,10,270.52036972922537,67,62,55,0
6,7,1,29,143.1991583308507,90,40,5,1
9,9,6,1,177.54793869429227,58,24,49,0
1,1,3,29,234.86953738271563,24,31,8,0
17,17,23,5,120.11943312533585,7,63,49,1
12,13,22,17,157.5034638014083,4,25,6,0
7,7,4,12,123.29816985581049,46,65,47,1
14,15,1,19,301.400855758211,9,3,63,0
18,19,23,15,195.39560928986097,34,70,25,0
8,9,16,6,227.51718213135445,24,77,35,0
15,15,13,15,312.42762307117806,43,52,4,0
0,0,13,25,184.70679571733385,81,22,60,0
10,11,17,20,256.3893227880422,11,76,45,0
14,15,18,4,110.0460278148742,50,86,41,1
8,9,23,12,55.851215174512504,39,88,41,1
7,7,22,12,317.68473299799797,54,55,41,0
0,0,3,15,177.12797360448107,70,5,44,0
5,5,5,23,279.03950996882423,53,15,50,0
1,1,20,1,345.1065958742098,62,53,36,0
2,3,5,6,148.66043153720335,6,5,62,1
2,3,14,21,139.08830650341076,5,30,32,1
10,11,12,11,310.880246829509,89,65,56,0
7,7,14,17,74.77373599761584,0,30,38,1
5,5,0,23,249.87645075464405,62,6,19,0
12,13,11,13,103.80573025445314,11,74,30,1
4,5,22,4,107.04133909398418,28,5,36,1
11,11,16,27,118.47240527430358,79,93,21,1
18,19,20,23,293.929844956882,55,64,19,0
12,13,22,1,109.19625762398726,22,66,21,1
19,19,17,15,130.5553157539001,0,1,35,1
9,9,17,9,289.19546113274544,10,74,37,0
11,11,7,13,176.49801870526295,25,79,27,0
11,11,16,2,252.04098834823728,49,38,7,0
13,13,17,17,83.36401860731334,53,56,33,1
19,19,8,7,283.27650759706023,30,19,29,0
10,11,5,12,155.7356950261046,0,35,46,0
16,17,2,18,212.78444644372055,0,4,7,0
13,13,11,2,134.85908932863495,10,19,25,1
6,7,10,6,102.52606125614209,25,20,13,1
3,3,8,27,296.3713808810253,94,91,42,0
14,15,1,29,162.0266540676532,48,1,4,0
11,11,14,23,302.9929973904254,25,82,20,0
5,5,23,19,150.2757710357941,94,91,11,0
0,0,6,27,182.67002512461536,37,71,50,0
0,0,8,3,117.7163939282008,53,95,52,1
15,15,3,0,321.8808481467073,12,11,61,0
13,13,12,2,126.302731419227,43,34,17,1
4,5,12,14,318.03840282668983,38,86,15,0
3,3,16,18,225.3110948249904,20,34,1,0
1,1,15,0,251.9204979259799,79,37,36,0
5,5,7,1,246.5542919725253,15,89,4,0
15,15,10,26,122.69751300645235,55,47,1,1
10,11,17,24,291.4498453137523,58,75,19,0
17,17,16,3,205.17064399696756,62,60,32,0
1,1,14,24,71.32275995609263,34,17,34,1
11,11,12,8,153.76064983812927,79,95,1,0
18,19,19,24,299.0581957033728,51,46,37,0
5,5,11,22,132.11098333435487,34,88,8,1
4,5,18,24,94.62438653426388,19,14,34,1
16,17,7,14,305.1861907105849,62,86,26,0
1,1,4,18,262.74852027003504,30,52,59,0
1,1,9,13,78.30571159383854,82,66,46,1
17,17,18,27,154.238275507269,10,98,27,0
10,11,15,11,93.69184648820472,72,18,22,1
13,13,0,25,68.47161545278198,31,5,3,1
16,17,22,20,284.15205177346814,20,64,42,0
11,11,10,18,256.5891665071498,13,81,64,0
10,11,0,14,183.22048261122177,22,25,43,0
2,3,17,28,149.73498960198137,9,18,45,1
3,3,15,26,119.91419351345564,93,47,16,1
15,15,0,24,156.34038204335016,84,10,26,0
7,7,10,23,157.94608790838214,99,58,9,0
1,1,18,25,143.81894987043236,87,45,29,1
4,5,6,1,147.90877311537,36,0,32,1
2,3,13,19,123.4032725192542,0,54,40,1
11,11,23,24,127.00853577608537,11,57,9,1
7,7,0,18,227.9803864996127,31,91,1,0
14,15,16,27,268.6374170392812,9,5,56,0
16,17,10,16,78.65749093971999,28,88,31,1
18,19,22,6,89.80313027413365,90,33,37,1
18,19,21,2,298.188141136706,19,51,26,0
18,19,23,6,118.09232788403654,6,97,22,1
3,3,16,16,51.30200010774209,4,11,2,1
19,19,7,14,175.96190691689293,89,92,3,0
1,1,22,9,295.36549764222633,57,97,25,0
16,17,21,14,332.6795107577889,77,22,62,0
5,5,0,26,322.6122315623879,53,89,60,0
15,15,1,24,96.68769212991464,45,1,53,1
3,3,6,8,327.6637112379195,27,61,39,0
10,11,11,10,175.20717929489138,25,73,55,0
11,11,15,20,60.12112490084832,87,7,11,1
17,17,6,5,247.02359528605453,38,70,32,0
10,11,19,8,200.54535659602897,92,35,28,0
8,9,4,28,288.6684128830691,65,14,24,0
7,7,0,8,317.11185019523566,80,35,47,0
10,11,3,9,119.90209022716589,94,35,16,1
4,5,1,24,107.09901576026644,69,82,34,1
12,13,20,16,95.64842119364404,63,96,58,1
1,1,19,10,143.14432889443938,77,64,13,1
17,17,14,19,213.018051180916,45,92,20,0
15,15,10,28,164.53652766244934,89,59,4,0
10,11,19,10,201.63364490948092,85,72,12,0
2,3,17,20,244.2417864041608,68,73,46,0
18,19,19,11,64.96732460487688,36,3,38,1
15,15,9,18,99.64673465352138,62,90,61,1
17,17,23,24,62.79928278087197,80,27,9,1
4,5,18,9,147.71092308307067,38,2,51,1
18,19,22,8,229.38069992495596,60,67,58,0
8,9,19,1,254.88624897542488,33,88,27,0
11,11,5,8,129.1952344522862,72,11,15,1
7,7,8,21,111.8200313433808,76,57,11,1
3,3,21,20,349.8661161723613,52,54,14,0
13,13,16,12,53.66828998916717,49,55,48,1
10,11,6,15,115.8866571402094,15,29,13,1
16,17,22,27,192.77729020228657,82,34,57,0
2,3,10,29,69.53469438784043,81,36,51,1
17,17,21,15,242.9362582727288,52,20,43,0
12,13,15,4,318.9774500920026,37,54,64,0
13,13,8,14,323.93728025216365,11,61,64,0
1,1,9,24,103.08413131888324,14,9,29,1
4,5,8,29,298.97468514758174,28,18,37,0
1,1,12,22,235.8921699517612,15,89,13,0
17,17,23,23,154.76102054775214,9,48,33,0
9,9,2,13,100.19287755286788,32,78,42,1
10,11,17,26,124.56877485355622,81,67,40,1
7,7,5,24,251.88168959116925,74,44,58,0
16,17,7,17,235.09424440943943,27,70,13,0
7,7,5,13,252.38078589023212,16,57,18,0
9,9,6,26,273.73720169427435,56,1,23,0
4,5,7,7,117.6159639759243,72,19,8,1
0,0,8,6,280.14727048419513,51,70,48,0
12,13,7,5,105.24594092539758,85,80,62,1
10,11,16,23,105.07310118262691,30,10,10,1
14,15,10,1,220.93368167111697,14,89,4,0
1,1,9,22,225.71346567179248,6,46,36,0
5,5,21,9,221.34542682721352,32,60,54,0
14,15,17,20,126.63203856348493,42,25,64,1
2,3,11,11,238.8135925095891,25,69,56,0
6,7,14,6,254.0490311509103,16,58,12,0
14,15,20,19,104.454925573466,76,26,58,1
0,0,2,23,320.5639970768051,46,78,47,0
14,15,0,23,130.08923288282617,76,35,23,1
3,3,5,13,135.31592962275028,73,92,65,1
0,0,16,4,315.697074925754,19,87,45,0
5,5,0,23,168.03799720984847,16,84,26,0
1,1,11,21,198.6491568885366,9,33,39,0
11,11,4,23,289.82929152135483,32,50,22,0
15,15,7,26,185.92366098639687,61,73,17,0
8,9,22,14,190.81708611678363,90,30,6,0
7,7,13,18,88.66314074807985,93,95,32,1
14,15,11,0,119.53580721102884,38,84,56,1
14,15,9,23,297.07552388117995,64,38,4,0
8,9,4,13,224.20580027699148,13,4,31,0
11,11,16,3,218.19421888131455,28,92,25,0
2,3,8,11,154.7238085025731,92,74,8,0
14,15,1,2,214.8263383687656,12,56,9,0
11,11,18,2,255.6951307754515,45,31,26,0
6,7,4,5,249.42733183765935,38,8,24,0
4,5,12,1,340.9295235211434,43,37,4,0
17,17,12,8,322.58088910692277,9,1,52,0
13,13,4,25,219.55041212285343,41,4,58,0
