pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,collision
Ocon,Haas,Suzuka,2,121.6734653041185,68,27,1,11,8,1
Stroll,Aston Martin,Spielberg,19,102.80958330576173,10,11,26,10,13,1
Antonelli,Mercedes,Shanghai,27,130.74215428931086,85,50,51,3,4,1
Colapinto,Alpine,Spielberg,11,50.44430968740393,40,48,38,7,9,1
Bearman,Haas,Singapore,27,272.87917150054176,42,59,56,7,5,1
Tsunoda,Red Bull Racing,Suzuka,21,310.03389320414846,32,66,12,7,9,0
Verstappen,Red Bull,Melbourne,29,134.75634041834456,7,46,23,6,2,1
Hadjar,Racing Bulls,Las Vegas,2,134.0477481756764,49,0,41,11,12,1
Alonso,Aston Martin,Jeddah,24,331.7369369943902,0,7,45,3,13,1
Sainz,Williams,Monaco,3,328.55066308283017,58,84,63,11,8,0
Russel,Mercedes,Spa,28,115.04769438478135,29,34,8,5,19,1
Lawson,Racing Bulls,Las Vegas,23,101.14650925993699,60,69,47,11,1,1
Bearman,Haas,Suzuka,18,227.57209019992024,95,5,56,3,2,0
Piastri,McLaren,Mexico City,24,348.97610204269733,25,24,55,5,19,1
Norris,McLaren,Barcelona,29,339.97962624615025,40,69,31,5,17,1
Gasly,Alpine,Baku,22,299.41658280558767,67,60,15,1,4,0
Bortoleto,Sauber,Suzuka,25,140.03478720454657,33,0,65,10,4,1
Hamilton,Ferrari,Singapore,27,132.12503489077,28,39,42,7,16,1
Sainz,Williams,Imola,2,112.93217939818399,13,39,44,0,20,1
Piastri,McLaren,Baku,29,320.5744617655638,98,90,44,6,3,1
Hadjar,Racing Bulls,Zandvoort,20,139.08292384967675,28,19,58,3,19,1
Alonso,Aston Martin,Barcelona,17,180.0002577122178,7,78,9,7,16,1
Antonelli,Mercedes,Abu Dhabi,4,333.35737403157276,7,40,40,10,16,1
Tsunoda,Red Bull Racing,Baku,2,320.5447203694855,81,93,40,11,14,1
Verstappen,Red Bull,Silverstone,2,221.83232157343878,8,79,16,6,2,1
Lawson,Racing Bulls,Shanghai,9,159.51035396867408,20,84,28,7,13,1
Antonelli,Mercedes,Lusail,15,160.60527908058197,15,62,44,11,13,1
Sainz,Williams,Spa,15,133.1667158725331,17,6,10,11,7,1
Alonso,Aston Martin,Barcelona,25,151.1631560865177,43,92,12,1,18,1
Norris,McLaren,Montreal,20,311.0748256019741,86,46,8,8,5,0
Tsunoda,Red Bull Racing,Abu Dhabi,2,232.37351385210587,62,1,14,1,19,0
Leclerc,Ferrari,Shanghai,19,141.5810557195725,23,16,30,2,3,1
Antonelli,Mercedes,Budapest,12,53.81372723644233,5,99,17,6,14,1
Hadjar,Racing Bulls,Barcelona,29,334.8847079644857,7,34,19,10,13,1
Stroll,Aston Martin,Jeddah,8,114.34804674046316,64,48,64,7,19,1
Antonelli,Mercedes,Montreal,29,211.17031454682183,92,61,54,5,17,1
Albon,Williams,Monza,8,332.4942166070869,72,82,18,2,13,0
Hamilton,Ferrari,Spa,28,239.09090605431678,90,40,11,8,13,1
Bortoleto,Sauber,Baku,1,62.89989067766546,84,70,62,8,14,1
Norris,McLaren,Silverstone,15,340.10031489905555,81,80,48,6,20,1
Alonso,Aston Martin,Austin,15,229.7483582782951,14,60,42,2,1,0
Russel,Mercedes,Melbourne,15,274.5553339694472,52,42,30,1,11,0
Stroll,Aston Martin,Montreal,6,165.74234380762633,54,62,4,11,10,0
Leclerc,Ferrari,Melbourne,9,159.69011618528612,83,74,64,11,17,1
Hadjar,Racing Bulls,Las Vegas,26,59.44650689607561,48,66,16,10,16,1
Stroll,Aston Martin,Las Vegas,20,106.35447969096747,78,60,65,4,20,1
Antonelli,Mercedes,Jeddah,8,190.55535135759345,71,86,39,5,16,0
Tsunoda,Red Bull Racing,Imola,25,283.60174041124765,50,9,29,6,10,0
Norris,McLaren,Monza,7,246.30569597430502,95,70,4,11,6,0
Hamilton,Ferrari,Monaco,27,229.69441951758938,24,91,11,1,3,0
Antonelli,Mercedes,Shanghai,3,266.39894797703374,4,72,61,7,2,1
Russel,Mercedes,Abu Dhabi,24,71.76399718528444,45,12,60,5,4,1
Alonso,Aston Martin,Imola,3,106.21552311499376,29,14,9,11,4,1
Lawson,Racing Bulls,Imola,11,154.37872623475306,42,43,21,10,12,1
Hulkenberg,Sauber,Zandvoort,9,93.2113687224637,77,39,52,11,15,1
Lawson,Racing Bulls,Sakhir,4,330.6867739630201,87,49,19,1,14,0
Colapinto,Alpine,Miami,21,91.08531829163402,19,36,18,8,8,1
Lawson,Racing Bulls,Las Vegas,0,212.7879650424614,59,95,33,11,12,1
Bearman,Haas,Lusail,2,81.9842042813472,88,66,9,1,12,1
Gasly,Alpine,Mexico City,11,300.7028192965084,92,49,60,8,6,0
Russel,Mercedes,Baku,23,201.6419603650173,45,61,25,10,5,0
Piastri,McLaren,Suzuka,7,226.95495656209914,50,66,6,4,1,0
Verstappen,Red Bull,Mexico City,19,330.1491416111776,28,15,51,7,4,0
Tsunoda,Red Bull Racing,Las Vegas,18,228.60684089586195,57,48,52,10,8,0
Tsunoda,Red Bull Racing,Imola,24,243.13919423424423,50,0,58,10,11,1
Norris,McLaren,Monza,18,210.31270051400438,81,79,61,2,20,1
Hulkenberg,Sauber,Las Vegas,27,146.073021913144,45,93,36,4,13,1
Verstappen,Red Bull,Montreal,29,77.96251556275375,24,90,35,4,20,1
Sainz,Williams,Singapore,8,129.5260071713875,44,37,63,5,10,1
Hamilton,Ferrari,Mexico City,24,80.50457639114015,32,61,2,5,10,1
Leclerc,Ferrari,Abu Dhabi,24,159.50041562038044,0,23,7,0,16,1
Verstappen,Red Bull,Austin,2,246.57643858012193,51,95,36,6,6,0
Ocon,Haas,Imola,23,261.4565043824979,48,12,5,0,8,0
Alonso,Aston Martin,Sakhir,2,249.6192111973704,9,9,39,11,6,0
Stroll,Aston Martin,Spielberg,21,67.88155178168928,26,13,65,1,19,1
Hadjar,Racing Bulls,Imola,3,203.72860718823011,39,27,57,1,3,0
Hulkenberg,Sauber,Sao Paulo,26,349.7548931996781,32,86,33,6,5,1
Gasly,Alpine,Melbourne,29,242.66916084192312,19,8,63,9,6,1
Colapinto,Alpine,Mexico City,24,175.74815347881986,81,55,25,9,17,1
Bearman,Haas,Austin,19,255.81135327012007,23,38,65,0,20,1
Norris,McLaren,Austin,15,318.9537976594178,7,24,27,8,18,1
Antonelli,Mercedes,Sao Paulo,2,333.5747600427458,64,39,9,10,10,0
Piastri,McLaren,Barcelona,20,58.293010935438794,96,21,62,2,2,1
Lawson,Racing Bulls,Austin,28,50.82542677974386,33,72,45,4,13,1
Leclerc,Ferrari,Sao Paulo,10,137.08523084414654,28,40,14,4,11,1
Hadjar,Racing Bulls,Sakhir,13,245.58333329760575,74,37,62,4,20,0
Antonelli,Mercedes,Abu Dhabi,5,307.1433137564002,94,52,58,1,12,0
Piastri,McLaren,Barcelona,0,111.25856843481023,73,10,59,5,6,1
Norris,McLaren,Spielberg,25,302.3455821580561,51,86,65,11,15,1
Sainz,Williams,Abu Dhabi,23,142.99030457630286,5,59,9,6,11,1
Hadjar,Racing Bulls,Spielberg,18,128.78134556778818,45,23,14,11,20,1
Ocon,Haas,Las Vegas,26,280.6228300760049,71,36,45,6,1,1
Sainz,Williams,Budapest,14,292.8000819631551,95,85,59,11,18,1
Verstappen,Red Bull,Zandvoort,21,149.48246806967168,46,18,32,1,5,1
Norris,McLaren,Silverstone,12,318.1131187865306,45,31,3,11,6,0
Hamilton,Ferrari,Spa,17,201.4001373789432,49,44,55,6,10,0
Alonso,Aston Martin,Lusail,12,311.2395347532003,11,30,47,5,4,0
Albon,Williams,Abu Dhabi,2,268.02618182460134,7,36,27,4,16,0
Stroll,Aston Martin,Spielberg,18,235.42208027418332,95,95,8,8,5,0
Alonso,Aston Martin,Abu Dhabi,7,54.74980020865697,86,72,48,4,3,1
Hadjar,Racing Bulls,Baku,26,94.99840487722214,52,75,10,9,12,1
Russel,Mercedes,Melbourne,8,148.00310543658972,99,45,52,4,9,1
Hamilton,Ferrari,Baku,0,347.7892268778988,16,93,31,9,19,1
Verstappen,Red Bull,Austin,9,246.69436099799435,38,72,57,7,19,1
Lawson,Racing Bulls,Zandvoort,18,301.29508920923166,80,32,17,10,5,0
Piastri,McLaren,Montreal,1,209.79712471469168,5,22,47,5,1,0
Tsunoda,Red Bull Racing,Zandvoort,16,246.1853356382298,72,19,9,1,10,0
Hulkenberg,Sauber,Spielberg,2,325.3338379257449,42,0,50,5,11,0
Bearman,Haas,Abu Dhabi,25,297.31074478812326,11,36,13,1,15,1
Colapinto,Alpine,Budapest,23,260.9715154813059,57,19,53,5,16,1
Hadjar,Racing Bulls,Zandvoort,3,153.20827622556538,95,45,3,5,13,0
Hamilton,Ferrari,Lusail,20,218.84649777095686,75,89,17,0,13,1
Antonelli,Mercedes,Austin,20,262.2526789477092,44,48,41,10,6,0
Norris,McLaren,Baku,1,253.0253898539681,4,24,57,4,3,0
Leclerc,Ferrari,Jeddah,11,181.2055809832499,56,45,21,11,12,1
Antonelli,Mercedes,Melbourne,1,149.6563601452031,75,89,46,4,18,1
Antonelli,Mercedes,Jeddah,10,220.9520454178726,91,84,43,8,3,0
Gasly,Alpine,Silverstone,3,121.30515057292034,35,62,29,3,18,1
Tsunoda,Red Bull Racing,Spielberg,5,132.6597110873657,4,44,60,4,2,1
Russel,Mercedes,Sakhir,24,214.43726701696792,60,5,46,5,2,0
Leclerc,Ferrari,Suzuka,15,286.9545135463641,1,22,64,9,5,0
Leclerc,Ferrari,Zandvoort,2,174.8936173700101,1,10,22,10,14,1
Hamilton,Ferrari,Mexico City,3,276.34706523215345,15,43,38,5,10,0
Russel,Mercedes,Las Vegas,14,92.35249626538034,24,54,6,11,6,1
Colapinto,Alpine,Baku,0,205.38178764288045,23,47,38,2,5,0
Verstappen,Red Bull,Sao Paulo,0,145.30101811236713,19,50,12,4,18,1
Ocon,Haas,Baku,4,165.24032539098968,64,45,6,11,2,0
Hulkenberg,Sauber,Suzuka,19,121.83258123683456,29,30,50,3,15,1
Bearman,Haas,Austin,15,125.49921913877733,78,14,25,2,6,1
Lawson,Racing Bulls,Austin,7,335.6876742409891,85,70,28,10,11,1
Russel,Mercedes,Lusail,4,267.64300562671457,67,53,28,2,13,0
Gasly,Alpine,Silverstone,13,190.91484585382764,3,21,26,7,10,0
Albon,Williams,Sao Paulo,28,241.76622966337456,87,43,10,11,4,1
Russel,Mercedes,Montreal,19,77.1768964549389,34,24,19,4,17,1
Hamilton,Ferrari,Jeddah,1,57.48968248196278,54,65,26,0,10,1
Tsunoda,Red Bull Racing,Imola,5,251.6649040695347,80,95,47,0,11,0
Bortoleto,Sauber,Monza,29,134.2873294490065,39,38,24,0,17,1
Tsunoda,Red Bull Racing,Baku,16,95.45554696891305,46,1,64,2,13,1
Hamilton,Ferrari,Singapore,8,212.13303145519816,5,90,39,8,2,1
Hulkenberg,Sauber,Sao Paulo,27,270.9152527266341,11,76,50,9,1,1
Bortoleto,Sauber,Silverstone,5,303.22841594002875,39,77,46,9,20,1
Hadjar,Racing Bulls,Sakhir,0,215.44714083726979,81,69,3,7,19,1
Tsunoda,Red Bull Racing,Montreal,0,263.9969856383288,87,16,30,8,1,0
Colapinto,Alpine,Jeddah,16,300.61778148844394,50,82,51,10,18,1
Tsunoda,Red Bull Racing,Sao Paulo,28,241.72027677153704,26,13,46,3,18,1
Sainz,Williams,Zandvoort,12,99.09449057803025,82,88,62,5,13,1
Colapinto,Alpine,Singapore,26,225.09772266560597,57,39,26,11,20,1
Hamilton,Ferrari,Spa,19,74.44774912284254,74,43,10,4,11,1
Stroll,Aston Martin,Jeddah,18,217.47754714150685,53,4,18,11,3,0
Albon,Williams,Mexico City,21,328.3065663165098,4,10,47,4,16,1
Piastri,McLaren,Las Vegas,26,334.0073091599059,46,69,57,7,16,1
Gasly,Alpine,Budapest,27,260.21911047866655,5,91,51,5,14,1
Gasly,Alpine,Monaco,17,78.61352465653854,87,61,51,6,20,1
Bearman,Haas,Baku,1,321.9856875062816,73,78,23,11,8,0
Piastri,McLaren,Zandvoort,21,274.2550409824399,74,82,16,0,1,0
Hadjar,Racing Bulls,Sakhir,11,166.58801957011096,83,7,17,6,11,1
Albon,Williams,Montreal,22,346.626052163794,13,80,20,1,4,0
Bortoleto,Sauber,Barcelona,17,294.819819027152,68,83,61,6,17,1
Hamilton,Ferrari,Budapest,5,252.2630979952854,51,11,63,9,9,0
Piastri,McLaren,Singapore,9,127.39878078631273,98,10,35,8,17,1
Leclerc,Ferrari,Monza,13,72.79033924464859,19,72,42,7,5,1
Lawson,Racing Bulls,Monza,22,115.97407047534345,48,89,43,8,2,1
Lawson,Racing Bulls,Singapore,18,69.8422468894196,93,58,28,1,2,1
Antonelli,Mercedes,Melbourne,27,214.81059213344926,96,8,52,4,20,1
Hamilton,Ferrari,Sakhir,5,333.911472436684,65,97,39,7,12,1
Hamilton,Ferrari,Sakhir,11,61.9340258587275,7,95,47,3,17,1
Bearman,Haas,Montreal,25,304.9824788366411,66,28,61,11,7,0
Russel,Mercedes,Mexico City,10,96.04011745621551,24,87,61,5,9,1
Alonso,Aston Martin,Monaco,24,291.1810510505928,4,25,10,8,12,1
Lawson,Racing Bulls,Sakhir,6,283.03655235792894,5,39,59,1,8,0
Russel,Mercedes,Shanghai,24,212.06605238137038,52,55,19,10,8,0
Gasly,Alpine,Monza,25,263.92296669291346,67,81,14,0,17,1
Norris,McLaren,Baku,22,101.767203881866,81,59,36,3,18,1
Sainz,Williams,Lusail,24,330.2912071485861,95,10,3,3,3,0
Gasly,Alpine,Spa,6,246.1834985299199,47,23,20,10,7,0
Albon,Williams,Las Vegas,22,215.4297111782787,10,7,50,10,17,1
Bortoleto,Sauber,Silverstone,15,335.4867168231036,64,69,43,11,10,0
Albon,Williams,Montreal,13,207.55239031446843,50,98,52,3,17,0
Russel,Mercedes,Singapore,0,321.6624572256119,40,59,29,5,17,0
Lawson,Racing Bulls,Miami,28,252.4954502980972,57,73,48,2,6,0
Ocon,Haas,Baku,11,163.69928537773035,26,56,5,2,19,0
Leclerc,Ferrari,Lusail,15,196.27024957976315,7,95,32,0,12,1
Hadjar,Racing Bulls,Sakhir,18,95.7131270436281,51,73,23,0,2,1
Alonso,Aston Martin,Budapest,20,198.33014160282306,68,97,57,4,3,0
Ocon,Haas,Suzuka,12,89.77088125310594,16,98,42,6,20,1
Hamilton,Ferrari,Imola,6,188.8466475925159,83,82,34,10,16,1
Leclerc,Ferrari,Silverstone,29,233.87866905174255,73,40,21,4,9,0
Antonelli,Mercedes,Lusail,24,279.9589569548648,30,19,60,0,8,0
Ocon,Haas,Suzuka,9,186.11779209296202,63,59,56,7,8,0
Hulkenberg,Sauber,Imola,10,110.0913437998569,3,65,22,9,12,1
Gasly,Alpine,Spa,8,214.6622078222488,25,1,18,0,3,0
Colapinto,Alpine,Budapest,24,118.5780694948534,1,55,27,1,4,1
Colapinto,Alpine,Singapore,11,303.7885923872739,53,28,2,2,15,0
Norris,McLaren,Melbourne,10,135.88926469080337,87,20,31,10,7,1
Gasly,Alpine,Austin,6,310.6873598105678,78,99,11,11,18,1
Hulkenberg,Sauber,Budapest,0,262.3813035036768,2,85,14,3,9,0
Ocon,Haas,Spa,8,190.3386266969765,70,57,47,8,15,1
Sainz,Williams,Sao Paulo,17,56.95865622968868,83,90,9,2,20,1
Verstappen,Red Bull,Austin,28,196.55372673695325,81,80,33,0,12,1
Piastri,McLaren,Jeddah,24,296.64866955830905,0,52,2,6,5,0
Tsunoda,Red Bull Racing,Sao Paulo,12,85.39136256899266,59,40,21,2,17,1
Antonelli,Mercedes,Miami,25,245.70131956575372,1,57,61,8,9,0
Antonelli,Mercedes,Zandvoort,16,335.5838037031976,87,40,34,3,16,1
Russel,Mercedes,Montreal,3,95.81217664322578,92,23,10,7,15,1
Leclerc,Ferrari,Sakhir,19,329.21791253850216,89,41,13,9,11,1
Sainz,Williams,Sakhir,23,349.16146213539344,11,56,38,3,8,0
Bearman,Haas,Austin,13,298.0132252804204,70,7,37,8,14,1
Albon,Williams,Monaco,16,168.82123128263513,97,32,41,5,12,1
Albon,Williams,Baku,15,80.6368768892181,29,36,65,4,8,1
Russel,Mercedes,Shanghai,0,61.889816821530665,15,47,30,2,20,1
Ocon,Haas,Spielberg,23,187.08618761905583,97,81,19,2,6,0
Hamilton,Ferrari,Austin,20,262.8196926742847,76,12,63,0,2,0
Antonelli,Mercedes,Silverstone,21,146.8314495993399,84,91,19,6,3,1
Russel,Mercedes,Imola,14,231.67242623604687,12,69,12,7,4,0
Leclerc,Ferrari,Jeddah,2,160.8292139412873,59,79,34,4,18,0
Hadjar,Racing Bulls,Sao Paulo,13,95.3080023289378,77,71,38,1,14,1
Alonso,Aston Martin,Miami,9,144.62651604853352,35,27,34,4,5,1
Albon,Williams,Zandvoort,18,184.0706385034986,9,29,43,6,7,0
Alonso,Aston Martin,Abu Dhabi,18,105.7897168335978,25,3,5,7,1,1
Hamilton,Ferrari,Shanghai,24,52.0000048215208,33,89,15,2,16,1
Bearman,Haas,Abu Dhabi,5,164.84662887233242,18,74,4,7,12,1
Hulkenberg,Sauber,Monza,19,272.31668958396807,68,30,10,9,1,0
Colapinto,Alpine,Sao Paulo,26,281.29655182902763,4,4,63,4,15,1
Leclerc,Ferrari,Melbourne,12,200.76636887664517,97,4,52,8,17,1
Hadjar,Racing Bulls,Monza,10,299.341697147297,95,67,11,0,1,0
Hadjar,Racing Bulls,Silverstone,21,253.54381609558845,33,27,2,1,13,1
Antonelli,Mercedes,Melbourne,2,132.89019479650116,51,6,29,3,11,1
Ocon,Haas,Mexico City,23,123.16176785934488,29,98,47,8,4,1
Norris,McLaren,Imola,6,107.87779096598484,90,24,45,4,11,1
Alonso,Aston Martin,Monaco,2,62.03664251595785,26,13,15,11,8,1
Colapinto,Alpine,Sao Paulo,27,341.12070883226636,24,51,11,11,17,1
Russel,Mercedes,Miami,20,316.79893277195157,76,87,62,3,8,0
Bortoleto,Sauber,Imola,21,340.82287053723894,80,66,9,5,9,0
Russel,Mercedes,Singapore,29,226.59905959550423,19,44,1,11,20,1
Lawson,Racing Bulls,Imola,0,340.89920934019443,34,35,19,7,9,0
Ocon,Haas,Jeddah,26,81.18790000811418,59,12,8,7,19,1
Stroll,Aston Martin,Monza,8,299.34251537604297,10,8,3,4,18,0
Bearman,Haas,Melbourne,26,134.1841187534206,72,19,50,7,15,1
Piastri,McLaren,Monza,12,278.5808766438462,45,93,34,6,9,0
Verstappen,Red Bull,Melbourne,12,327.2934020104704,74,16,8,9,17,1
Leclerc,Ferrari,Shanghai,14,77.6938283526086,99,87,19,8,9,1
Alonso,Aston Martin,Zandvoort,20,139.60810328701632,20,47,35,4,9,1
Verstappen,Red Bull,Mexico City,29,189.47766734328087,21,87,43,0,13,1
Ocon,Haas,Sakhir,2,172.52551526377107,11,89,15,8,1,0
Verstappen,Red Bull,Monaco,27,85.64415264737994,13,24,19,2,20,1
Sainz,Williams,Las Vegas,28,52.80936274918251,23,61,35,0,18,1
Colapinto,Alpine,Mexico City,11,313.15980520454787,27,17,16,11,10,0
Alonso,Aston Martin,Jeddah,24,196.70269049538527,93,68,19,11,11,1
Antonelli,Mercedes,Monaco,7,143.4594073909471,6,77,28,11,11,1
Bortoleto,Sauber,Shanghai,9,250.8097833189967,99,71,42,9,20,1
Ocon,Haas,Miami,16,107.5890337876385,41,65,28,0,5,1
Alonso,Aston Martin,Jeddah,7,51.470406383508546,67,33,58,9,6,1
Hadjar,Racing Bulls,Mexico City,22,307.2021343829272,30,2,6,1,4,0
Verstappen,Red Bull,Monza,18,240.95383766851785,63,25,42,5,5,0
Antonelli,Mercedes,Imola,28,216.75518339077803,38,48,14,7,13,1
Ocon,Haas,Miami,28,88.73581061725476,47,88,28,4,2,1
Ocon,Haas,Melbourne,5,109.57118505299952,13,63,40,6,18,1
Hulkenberg,Sauber,Monaco,17,218.23638952728837,22,80,14,3,15,1
Alonso,Aston Martin,Miami,5,72.00865450505218,4,98,24,8,12,1
Hadjar,Racing Bulls,Singapore,20,266.17677609710535,54,40,12,1,15,1
Verstappen,Red Bull,Melbourne,14,202.33406751826567,71,3,51,5,16,0
Bearman,Haas,Abu Dhabi,28,76.954169407273,10,1,30,1,19,1
Albon,Williams,Melbourne,10,253.43029163472733,27,27,2,1,10,0
Gasly,Alpine,Montreal,9,301.08342653854334,37,27,30,6,8,0
Leclerc,Ferrari,Lusail,3,225.83169572618777,56,2,37,5,14,0
Russel,Mercedes,Spielberg,26,328.90121605951214,46,5,35,9,4,1
Verstappen,Red Bull,Zandvoort,28,206.12316065269928,58,23,39,10,14,1
Alonso,Aston Martin,Spielberg,7,286.0161788938098,42,49,51,8,15,1
Lawson,Racing Bulls,Abu Dhabi,17,196.95648564470054,12,33,32,11,5,0
Antonelli,Mercedes,Miami,2,320.72715053291694,45,11,27,4,6,0
Norris,McLaren,Lusail,11,243.38049241608002,33,69,30,5,1,0
Norris,McLaren,Singapore,10,259.9623717427774,79,87,20,1,7,0
Stroll,Aston Martin,Silverstone,14,270.0595373920381,36,81,41,4,13,0
Ocon,Haas,Abu Dhabi,25,286.92914333956315,63,89,21,2,15,1
Colapinto,Alpine,Shanghai,21,69.03988898944039,79,16,2,3,12,1
Bortoleto,Sauber,Mexico City,10,167.59785350324796,16,34,20,8,17,1
Hamilton,Ferrari,Miami,6,237.18444589879033,83,56,61,10,11,1
Piastri,McLaren,Montreal,13,176.99264452256466,85,73,2,4,1,0
Hamilton,Ferrari,Imola,27,267.4237482765773,75,87,58,0,9,0
Antonelli,Mercedes,Singapore,4,253.4008049100797,75,46,6,6,8,0
Hulkenberg,Sauber,Zandvoort,5,299.918993455356,16,85,17,11,3,0
Albon,Williams,Mexico City,8,94.00220747142424,41,68,31,5,12,1
Leclerc,Ferrari,Spielberg,6,317.2733209875204,8,10,26,3,13,0
Russel,Mercedes,Spa,20,281.4389057018334,58,31,15,5,5,0
Stroll,Aston Martin,Barcelona,27,265.64032086442967,40,33,40,3,11,1
Hulkenberg,Sauber,Shanghai,28,129.54006875771992,8,90,4,3,11,1
Alonso,Aston Martin,Montreal,6,343.28738709922976,0,79,18,11,10,1
Bortoleto,Sauber,Abu Dhabi,0,240.31307420390323,64,11,18,6,14,1
Hulkenberg,Sauber,Baku,23,212.36232708481594,8,44,41,11,4,0
Hulkenberg,Sauber,Abu Dhabi,21,327.20033923205534,55,95,45,9,18,1
Ocon,Haas,Lusail,1,328.18278438933845,50,40,61,1,9,0
Tsunoda,Red Bull Racing,Budapest,3,154.60999278729594,1,46,47,5,20,0
Piastri,McLaren,Montreal,27,272.5057306009781,89,28,11,1,15,1
Leclerc,Ferrari,Sakhir,19,72.1477478344161,71,6,24,10,17,1
Piastri,McLaren,Baku,29,187.70240994588207,79,34,54,7,12,1
Bearman,Haas,Montreal,17,275.32832852984757,50,91,29,10,3,0
Gasly,Alpine,Melbourne,16,319.86613826143264,65,28,55,10,10,0
Ocon,Haas,Baku,0,233.15495774187764,85,88,34,8,11,1
Leclerc,Ferrari,Singapore,9,57.58556642897392,46,50,57,4,20,1
Gasly,Alpine,Singapore,12,308.2116081620989,5,40,28,3,11,0
Albon,Williams,Baku,10,180.01544024788697,11,24,55,4,12,0
Bortoleto,Sauber,Austin,23,127.9289446506812,10,48,31,0,17,1
Antonelli,Mercedes,Monza,2,110.55991177215677,59,85,20,5,15,1
Stroll,Aston Martin,Spa,28,275.15922980438506,29,10,27,5,16,1
Tsunoda,Red Bull Racing,Spa,17,120.02872404567648,29,52,33,9,5,1
Hulkenberg,Sauber,Silverstone,14,64.98302497800161,84,58,5,8,4,1
Bortoleto,Sauber,Austin,2,215.30991799117893,39,95,40,0,15,0
Sainz,Williams,Baku,21,163.23974504673205,57,66,20,11,15,1
Russel,Mercedes,Imola,15,177.3292153227929,42,51,54,7,17,1
Colapinto,Alpine,Imola,15,313.6604245981582,94,97,64,1,8,0
Stroll,Aston Martin,Melbourne,14,246.82102820173833,98,20,32,7,13,1
Hadjar,Racing Bulls,Jeddah,28,303.7887348516067,65,30,13,2,20,1
Sainz,Williams,Abu Dhabi,1,265.6271847785276,0,40,22,11,5,0
Russel,Mercedes,Shanghai,13,332.1980250597887,48,13,13,1,16,0
Colapinto,Alpine,Melbourne,6,79.2570614788474,91,89,21,4,10,1
Hadjar,Racing Bulls,Imola,22,193.29573970202787,9,34,42,1,1,0
Albon,Williams,Sao Paulo,25,110.76071665319122,60,9,29,1,8,1
Colapinto,Alpine,Abu Dhabi,9,276.9804541505149,42,43,46,5,18,0
Leclerc,Ferrari,Monaco,18,119.14008131568093,32,31,14,2,7,1
Ocon,Haas,Spa,13,211.68941884459687,58,90,41,8,2,0
Ocon,Haas,Mexico City,15,234.6407146210359,28,67,18,3,1,0
Stroll,Aston Martin,Sakhir,25,61.57397564718795,81,38,22,2,1,1
Bortoleto,Sauber,Miami,26,266.8874580880827,90,73,25,9,8,1
Leclerc,Ferrari,Monza,20,126.14418260515004,73,14,64,2,4,1
Colapinto,Alpine,Suzuka,17,165.6238794036145,50,1,29,4,19,1
Hulkenberg,Sauber,Spielberg,3,223.16627734440908,51,59,29,2,7,0
Sainz,Williams,Miami,27,199.48969826469215,42,28,37,3,1,0
Tsunoda,Red Bull Racing,Zandvoort,26,200.0622710270397,7,24,22,1,17,1
Bortoleto,Sauber,Sakhir,29,337.41357895895123,14,77,64,5,19,1
Hulkenberg,Sauber,Spielberg,18,347.36137354112424,42,43,48,2,19,1
Stroll,Aston Martin,Spielberg,10,184.71348314428394,76,95,54,2,8,0
Hadjar,Racing Bulls,Singapore,21,327.6067444505409,41,35,20,0,3,0
Colapinto,Alpine,Miami,14,195.70687946070606,4,30,51,11,11,1
Russel,Mercedes,Melbourne,1,98.13534432740435,87,79,59,10,4,1
Antonelli,Mercedes,Sakhir,8,244.9527112969036,36,48,50,7,2,0
Lawson,Racing Bulls,Melbourne,20,199.8488027936856,81,4,16,2,19,1
Stroll,Aston Martin,Barcelona,23,321.5384717791301,91,62,64,9,15,1
Norris,McLaren,Singapore,23,119.16661152059585,64,98,47,10,6,1
Bearman,Haas,Mexico City,14,330.8999132555481,22,84,42,5,2,0
Colapinto,Alpine,Melbourne,11,281.9084592617023,49,8,42,11,12,1
Bearman,Haas,Monaco,11,119.94595664850537,72,79,51,7,1,1
Antonelli,Mercedes,Budapest,28,320.16184384003293,94,69,22,0,20,1
Alonso,Aston Martin,Shanghai,28,94.78780088931158,39,79,21,5,7,1
Norris,McLaren,Shanghai,23,286.2677861420701,67,55,64,8,8,0
Hamilton,Ferrari,Budapest,15,338.9167965794984,70,68,46,6,3,0
Albon,Williams,Sakhir,22,232.63895988107,51,66,2,3,6,0
Norris,McLaren,Singapore,26,344.46070649100375,77,3,26,7,7,1
Hamilton,Ferrari,Spa,10,274.81619411346344,5,66,28,8,4,1
Verstappen,Red Bull,Budapest,6,180.9460718520676,67,19,6,6,20,1
Gasly,Alpine,Shanghai,2,318.53426445026344,75,77,54,9,13,1
Leclerc,Ferrari,Sao Paulo,22,89.23010138624464,61,49,28,5,17,1
Hamilton,Ferrari,Lusail,10,81.08567474667937,65,7,57,5,11,1
Norris,McLaren,Suzuka,19,284.5654325950022,8,51,47,6,8,0
Hadjar,Racing Bulls,Spa,15,60.56977118728326,45,77,13,7,16,1
Stroll,Aston Martin,Budapest,14,293.3484571103637,32,74,37,7,5,0
Tsunoda,Red Bull Racing,Melbourne,20,255.72517516005757,94,63,55,11,5,0
Sainz,Williams,Spa,26,127.72764621628416,2,73,20,4,5,1
Lawson,Racing Bulls,Sakhir,8,174.7177084579239,74,15,36,3,20,0
